chunk_id,document_id,document_title,chunk_type,heading_bucket,score
58097,1512,智能化赋能堆石混凝土坝施工建设：CIM4R,table,于施工组织或者技术层面的问题给出优化建议（见图 12 ）。,95
58101,1515,核子密度仪在堆石混凝土中的应用,table,密度越大 。 在测量过程中基本可以反映出各点的真实,95
58102,1522,水库大坝自密实堆石混凝土施工技术研究,table,Table on page 1,95
58103,1522,水库大坝自密实堆石混凝土施工技术研究,table,Table on page 2,95
58111,1528,浅析钻芯取样方法在堆石混凝土质量检测中的准确性,table,表 4 损伤因子计算表,95
58114,1536,石门河水库大坝自密实堆石混凝土施工技术研究,table,表 2 C20 自密实堆石混凝土配合比,95
58116,1537,红外成像技术应用于堆石混凝土密实度检测方法的研究,table,Table 2 External surface statistics,95
58117,1537,红外成像技术应用于堆石混凝土密实度检测方法的研究,table,Table 4 Number of photography statistics,95
58123,1539,绿塘水库堆石混凝土大试件力学性能试验研究,table,单 位 : MPa,95
58125,1539,绿塘水库堆石混凝土大试件力学性能试验研究,table,单 位 : MPa,95
58128,1539,绿塘水库堆石混凝土大试件力学性能试验研究,table,单 位 : GPa,95
58130,1544,自密实堆石混凝土力学性能的细观仿真与试验研究,table,Table on page 5,95
58133,1546,自密实堆石混凝土在围滩水电站中的应用,table,表 1 C15 自密实混凝土配合比,95
58136,1547,自密实堆石混凝土在围滩水电站的应用及试验研究,table,表 2 配 合 比 试 验,95
58137,1547,自密实堆石混凝土在围滩水电站的应用及试验研究,table,表 3 试坑密度检测试验结果均值,95
58142,1547,自密实堆石混凝土在围滩水电站的应用及试验研究,table,续表,95
58143,1553,自密实堆石混凝土在水库大坝尾留续建工程的应用 (2),table,表1 C20W6F150自密实混凝土配合比,95
58146,1559,自密实堆石混凝土在石马水库中的应用,table,坝大坝部分工程量及投资对比表,95
58154,1567,高寒地区堆石混凝土重力坝技术研究,table,非溢流坝段大坝分区指标,95
58155,1567,高寒地区堆石混凝土重力坝技术研究,table,溢流坝段大坝分区指标,95
58162,1573,龙凤水库堆石混凝土技术可行性分析,table,表 1 专用自密实混凝土配合比,95
58172,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,5) 损伤力学类模型,95
58173,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,"模型等 ( 韩大建 , 1988 ) 。",95
58212,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,号,95
58220,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,验，通过对试验结果进行研究分析，得出以下结论：,95
58232,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,4.2.2 试验现象,95
58241,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,泛函极值的形式。定义协调位移场 𝑢̃ 𝑖 ，协调应变场 𝜀̃ 𝑖𝑗 ，则整个结构的势能为：,95
58243,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,轭关系。类似地，定义许可应力场 𝜎̃ 𝑖𝑗 ，则整个结构的余能为：,95
58254,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,𝑉 𝑓 𝐸 𝑓 （ 5-9 ）,95
58264,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,静力弹性模量(GPa) 34.1 34.4 0.88%,95
58270,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,靠、准确，相对而言， Mori-Tanaka 方法的预估值误差较小，如表 5.6 所示。,95
58279,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,整体反力也出现了变化，通过对荷载 - 位移曲线按下列公式进行处理后得各模型,95
58280,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,图6-5 应力云图（堆石率45%）,95
58285,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,致谢,95
58286,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,:517-551.,95
58287,1577,基于深度学习方法的堆石混凝土缺陷识别与分析,table,预测值中缺陷区域，非红色区域则表示预测值中非缺陷区域。,95
58290,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,a 45% 、 55% 堆石率混凝土与试验 P-CMOD 曲线 b 45% 堆石率混凝土 P-CMOD 曲线,95
58291,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,a 55% 、 65% 堆石率混凝土与试验 P −δ 曲线 b 45% 堆石率混凝土 P −δ 曲线,95
58294,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,向上扩展，则裂缝长度与 𝐶𝑀𝑂𝐷 值存在着某种数学关系，假设等效裂纹扩展了 ∆𝑎 ，则,95
58295,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,其中： 𝐶𝑀𝑂𝐷 值为裂纹嘴张开位移， ∆𝑎 为等效裂纹长度， 𝑎 为预制裂缝长度。,95
58296,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,等效虚拟裂缝的扩展长度 ∆𝑎 可根据文献 [78] 给出的计算公式 4.5 进行计算， ∆𝑎 表示,95
58298,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,根据公式 4.9 求出断裂能的大小为：,95
58300,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,Tada 提出的计算裂缝口张开位移 𝐶𝑀𝑂𝐷 的经验公式，作为计算临界裂缝长度 𝑎 𝑐 的计算,95
58301,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,𝑎 为裂缝长度， 𝐹(𝑉) 的具体表达式为：,95
58302,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,𝑃−𝐶𝑀𝑂𝐷 曲线的非线性起始点计算得到。,95
58303,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,换为 𝑃 𝑚𝑎𝑥 ， 𝑎 0 替换为 𝑎 𝑐 ， 𝑉 0 替换为 𝑉 𝑐 。 𝑉 𝑐 为 𝑎 0 替换为 𝑎 𝑐 时 𝑉 的值， 𝑉 𝑐 = 𝑎 𝑐 /𝐷 。同样地,95
58306,1582,堆石混凝土三维有限元随机仿真模型的研究,table,的关键是按“点、线、面”的顺序建模，该过程的核心代码如下所示：,95
58307,1582,堆石混凝土三维有限元随机仿真模型的研究,table,核心代码如下所示：,95
58310,1582,堆石混凝土三维有限元随机仿真模型的研究,table,2 作为弹性模量预测值。其中，弹性模量上限 𝐸 𝑏 使用下述公式计算：,95
58311,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,结果 [35] ，图 1.10 为混凝土拌和过程的模拟结果以及与实验结果的对比 [42] 。,95
58313,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,Table on page 37,95
58314,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,中心网格 邻居网格,95
58315,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,Table on page 44,95
58316,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,15~20 17 100 3 100 18 100,95
58317,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,算结果可以覆盖各种性能自密实砂浆所对应的区域，实现对不同工作性能自密,95
58318,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,模拟结果 247 100% 576 102% 790 98% 325 102% 432 105%,95
58320,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,Table on page 87,95
58321,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,Table on page 88,95
58322,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,低摩擦区域 高摩擦区域,95
58323,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,力改进前不考虑单元间咬合作用的单元间接触本构模型。,95
58325,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,Table on page 112,95
58326,1586,堆石混凝土力学及冻融损伤性能的细观数值仿真试验研究,table,（ 2 ）根据点到平面的距离公式，  平面和  平面到原点的距离 d 和 d  可分别根据式,95
58327,1586,堆石混凝土力学及冻融损伤性能的细观数值仿真试验研究,table,A +B +C d = （ 3-9 ）,95
58331,1590,堆石混凝土导热系数试验及预测模型研究,table,堆石率（ % ） a b R 2,95
58332,1590,堆石混凝土导热系数试验及预测模型研究,table,表 4.2 不同初始浇筑温度堆石混凝土孔径分布占比（ % ）,95
58334,1592,堆石混凝土层间界面剪切力学性能研究,table,第 1 章  绪论,95
58336,1592,堆石混凝土层间界面剪切力学性能研究,table,服时，荷载达到最大值，试件发生塑性破坏；接下来承载力开始缓慢下降，如图 2.10,95
58337,1592,堆石混凝土层间界面剪切力学性能研究,table,而其余 5 个试件水平荷载均为缓慢下降，最终稳定在某个残余值。,95
58338,1592,堆石混凝土层间界面剪切力学性能研究,table,段，之后基本稳定，而其余 4 个试件水平荷载均为缓慢下降，最终稳定在某个残余,95
58343,1592,堆石混凝土层间界面剪切力学性能研究,table,状态下采用摩尔库伦摩擦模型模拟界面之间的摩擦效应，界面张开状态下采用线性,95
58344,1592,堆石混凝土层间界面剪切力学性能研究,table,模型模拟界面上的粘聚效应。,95
58345,1592,堆石混凝土层间界面剪切力学性能研究,table,第 3 章  基于三维重构的堆石混凝土层面剪切细观力学模拟,95
58347,1592,堆石混凝土层间界面剪切力学性能研究,table,第 3 章  基于三维重构的堆石混凝土层面剪切细观力学模拟,95
58348,1592,堆石混凝土层间界面剪切力学性能研究,table,图3.14  堆石骨料直接剪切破坏剪切荷载滑移关系模拟（P0.3-N-B）,95
58351,1592,堆石混凝土层间界面剪切力学性能研究,table,值试验组算例发生抗剪骨料直接剪切破坏。,95
58353,1592,堆石混凝土层间界面剪切力学性能研究,table,第 3 章  基于三维重构的堆石混凝土层面剪切细观力学模拟,95
58356,1592,堆石混凝土层间界面剪切力学性能研究,table,加竖向荷载和水平荷载，两者的相对运动控制施工缝面上的剪切行为。在基座水平,95
58357,1592,堆石混凝土层间界面剪切力学性能研究,table,250 250 500,95
58360,1592,堆石混凝土层间界面剪切力学性能研究,table,大型直剪试验（凌俊） 4 42.8 72.9 250000 625000 125000 0.6 0.6,95
58408,1598,堆石混凝土拱坝施工期温度应力研究,table,上堆上上上温温上上上,95
58409,1598,堆石混凝土拱坝施工期温度应力研究,table,防防防防防防防防堆堆上上上温温上上上,95
58410,1598,堆石混凝土拱坝施工期温度应力研究,table,防防中中坝堆上上上温温上上上,95
58411,1598,堆石混凝土拱坝施工期温度应力研究,table,下上堆上上上温温上上上,95
58412,1598,堆石混凝土拱坝施工期温度应力研究,table,上上堆上上上上上上应应上上上,95
58413,1598,堆石混凝土拱坝施工期温度应力研究,table,上上堆上上上上上上应应上上上,95
58414,1598,堆石混凝土拱坝施工期温度应力研究,table,防防防防防防防防堆上上上上上上应应上上上,95
58415,1598,堆石混凝土拱坝施工期温度应力研究,table,防防防防防防防防堆上上上上上上应应上上上,95
58416,1598,堆石混凝土拱坝施工期温度应力研究,table,防防中中坝堆上上上上上上应应上上上,95
58417,1598,堆石混凝土拱坝施工期温度应力研究,table,防防中中坝堆上上上上上上应应上上上,95
58418,1598,堆石混凝土拱坝施工期温度应力研究,table,下上堆上上上上上上应应上上上,95
58419,1598,堆石混凝土拱坝施工期温度应力研究,table,下上堆上上上上上上应应上上上,95
58420,1598,堆石混凝土拱坝施工期温度应力研究,table,上上堆上上上上上上应应上上上,95
58421,1598,堆石混凝土拱坝施工期温度应力研究,table,上上堆上上上上上上应应上上上,95
58422,1598,堆石混凝土拱坝施工期温度应力研究,table,防防防防防防防防堆上上上上上上应应上上上,95
58423,1598,堆石混凝土拱坝施工期温度应力研究,table,防防防防防防防防堆上上上上上上应应上上上,95
58424,1598,堆石混凝土拱坝施工期温度应力研究,table,防防中中坝堆上上上上上上应应上上上,95
58425,1598,堆石混凝土拱坝施工期温度应力研究,table,防防中中坝堆上上上上上上应应上上上,95
58426,1598,堆石混凝土拱坝施工期温度应力研究,table,下上堆上上上上上上应应上上上,95
58427,1598,堆石混凝土拱坝施工期温度应力研究,table,下上堆上上上上上上应应上上上,95
58428,1598,堆石混凝土拱坝施工期温度应力研究,table,防防防防防防防防堆堆上上上温温上上上,95
58439,1603,堆石混凝土的质量综合评价研究,table,（4）将式（4-22）及式（4-23）求得的线性组合系数 λ 1 、 λ 2 进行归一化处理， 有：,95
58440,1603,堆石混凝土的质量综合评价研究,table,2 1,95
58441,1603,堆石混凝土的质量综合评价研究,table,表 4-15 主客观组合权重表,95
58443,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,重庆交通大学硕士学位论文,95
58445,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,过程致使位移计读数不稳定，整体趋势良好。,95
58446,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,第三章 堆石混凝土剪切性能试验,95
58447,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,第三章 堆石混凝土剪切性能试验,95
58448,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,屈服，内部块石剪断，位移急剧突增，试件破坏。,95
58449,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,极限切向力变大，试件的位移变大。,95
58450,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,加载位移曲线,95
58451,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,荷载位移曲线,95
58452,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,剪切面磨损程度趋势图,95
58455,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,最大等效应力的变化,95
58456,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,破坏位移的变化,95
58458,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,其中， 1.22 为抗剪摩擦系数； 0.67 为抗剪粘聚力 c 。如图 5-1,95
58459,1606,堆石混凝土结构施工冷缝抗剪性能的研究,table,对比总结方法 1 ， 2 ，与本文试验方法，得出的剪切应力方程如图 :,95
58460,1607,堆石混凝土绝热温升试验与温升机制研究,table,由上述公式（ 4.1 ）与（ 4.2 ）可得水化度的公式如下：,95
58461,1607,堆石混凝土绝热温升试验与温升机制研究,table,d𝑡 = 𝐹 2 (𝑎) = 3𝐾 2,95
58514,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Table 9-1: Published Parametric Regression Equations for Predicting Breach Parameters,95
58545,1796,加筋高边坡变形与稳定分析,table,3.2.1 堆石混凝土挡土坝受力分析,95
58572,1803,基于内聚力模型的堆石混凝土层间界面剪切力学性能研究,table,刚度增大，与 C15-0.18 试件荷载 - 位移曲线上升段离散性较大的分析结果相符。,95
58578,1807,基于生命周期的混凝土大坝碳排放评价方法研究,table,单方混凝土碳排放量 (t CO 2 /m 3 ),95
58587,1812,堆石混凝土坝一体化界面粘结性能及其劈裂抗拉破坏机理研究,table,L f ，通过前 10% 应变值演化过程反映一体化界面损伤特点：,95
58589,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 1.1 三种混凝土施工环境负荷指标 [22],95
58592,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.2 堆石混凝土坝层间渗流试验,95
58593,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.3 某实际堆工程自密实混凝土配合比,95
58597,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.7 ZT 抗渗试验记录,95
58598,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.8 ZT 试件渗透系数计算结果,95
58599,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.9 DX 抗渗试验记录,95
58600,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.10 DX 试件渗透系数计算结果,95
58601,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.11 XT 抗渗试验记录,95
58602,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.12 XT 试件渗透系数计算结果,95
58603,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.13 JM-Ⅰ 抗渗试验记录,95
58604,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.14 JM-Ⅱ 抗渗试验记录,95
58605,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.15 JM-I 试件渗透系数计算结果,95
58606,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.16 JM-Ⅱ 试件渗透系数计算结果,95
58607,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.17 不同层间状况渗透系数计算结果,95
58608,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.18 扩大后的层间渗透系数分析数据,95
58609,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 3.19 双因素方差分析表,95
58611,1819,堆石混凝土坝渗流的分析及模拟研究,table,水层内，如下图 4.7a 所示。在稳态渗流情况下，以钻孔轴心为半径的任一断面,95
58612,1819,堆石混凝土坝渗流的分析及模拟研究,table,水层内，如下图 4.7a 所示。在稳态渗流情况下，以钻孔轴心为半径的任一断面,95
58613,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 4.1 两种形态水流渗透系数计算结果对比 [76],95
58616,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 4.4 混凝土重力坝渗透系数允许限定值 [80],95
58619,1819,堆石混凝土坝渗流的分析及模拟研究,table,结构,95
58620,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 6.1 温度场与渗流场对比 [97],95
58621,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 6.2 渗流程序模拟的水头值对比,95
58624,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 6.6 方案 2 渗流场模拟结果对比,95
58626,1819,堆石混凝土坝渗流的分析及模拟研究,table,6.8 模拟工况设计,95
58627,1825,堆石混凝土技术在拉里么水库建设中的应用,table,粘土心墙土石坝方案和堆石混凝土坝方案工程投资概算对比表,95
58628,1827,堆石混凝土技术的研究与应用,table,2 拉里么水库工程简介 拉里么水库位于永仁县猛虎乡阿里地村委会的拉里么河上。坝址地理坐标为东经 101°31′02″ ，北纬 26°02′09″ ，控制径流面积 18.9km 2 ，设计总库容 313.17 万 m 3 ，其中：正常 库容 265.02 万 m 3 ，死库容 36.68 万 m 3 ，兴利库容 228.,95
58633,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,Table on page 13,95
58634,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,困难,95
58635,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,基于视觉信息的堆石混凝土施工管理系统框架如图 2.5 所示。,95
58636,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,确定，分割出的子区域可以包含完整的目标为合适大小。,95
58637,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,Table on page 52,95
58638,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,Table on page 52,95
58639,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,Table on page 52,95
58640,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,Table on page 63,95
58641,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,Table on page 63,95
58642,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,连通区域标记是将二值图像中每个连通区域的所有像素赋予区别于其他连,95
58643,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,连通区域标记是将二值图像中每个连通区域的所有像素赋予区别于其他连,95
58644,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,A B,95
58645,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,由 Mean-Shift 算法得偏移后的坐标位置如下：,95
58646,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,Table on page 102,95
58647,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,得到和的集合，位于模板中心下方的像素用这些和中的最小值代替。,95
58648,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,得到和的集合，位于模板中心下方的像素用这些和中的最小值代替。,95
58649,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,得到和的集合，位于模板中心下方的像素用这些和中的最小值代替。,95
58650,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,新目标特征模型，作为下一次进行目标匹配的特征。,95
58651,1831,堆石混凝土施工管理中视觉信息的处理方法及应用研究,table,０ ０ ０ ０ ０ ０ ０ ０,95
58653,1836,堆石混凝土筑坝技术的环境影响评价,table,混凝土生产,95
58656,1836,堆石混凝土筑坝技术的环境影响评价,table,表 4 混凝土生产,95
58657,1836,堆石混凝土筑坝技术的环境影响评价,table,表 5 混凝土运输（至施工现场）,95
58658,1836,堆石混凝土筑坝技术的环境影响评价,table,表 6 混凝土施工,95
58660,1836,堆石混凝土筑坝技术的环境影响评价,table,表 8 三种混凝土的施工环境负荷指标,95
58661,1840,堆石混凝土高拱坝的应力应变三维有限元分析,table,摘  要 .............................................................. I ABSTRACT ........................................................ II 第一章 绪论 ..............,95
58662,1840,堆石混凝土高拱坝的应力应变三维有限元分析,table,凝土双曲拱坝。土耳其也于 2020 年建立了其国家最高大坝以及世界第三高的双,95
58671,1856,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,table,665,95
58674,1856,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,table,西京学院硕士学位论文,95
58704,1866,混凝土砂浆性能研究及工程应用,table,堆石混凝土砂浆性能研究及工程应用,95
58706,1866,混凝土砂浆性能研究及工程应用,table,堆石混凝土砂浆性能研究及工程应用,95
58732,1870,组合式混凝土坝研究与技术创新探讨,table,Table on page 5,95
58735,1878,自密实堆石混凝土重力坝施工关键技术研究与实践,table,推荐配合比 表 1,95
58738,1879,自密实堆石混凝土重力坝施工配合比设计研究与实践,table,砂的表观密度 表 1,95
58739,1879,自密实堆石混凝土重力坝施工配合比设计研究与实践,table,砂含泥量 表 2,95
58740,1879,自密实堆石混凝土重力坝施工配合比设计研究与实践,table,砂的筛分数据情况 表 3,95
58741,1879,自密实堆石混凝土重力坝施工配合比设计研究与实践,table,石子的表观密度测量结果 表 5,95
58742,1879,自密实堆石混凝土重力坝施工配合比设计研究与实践,table,试验得到专用自密实混凝土配合比 ( kg / m 3 ) 表 6,95
58743,1879,自密实堆石混凝土重力坝施工配合比设计研究与实践,table,混凝土稳定性指标保持纪录 表 7,95
58745,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 2.1        2007 年我国各品种混凝土外加剂产量（万吨）,95
58752,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,JX-5外加剂与水泥的适应性,95
58753,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,JX-5外加剂与水泥的适应性,95
58754,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 23,95
58755,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,JX-5与70﹪水泥、30﹪粉煤灰适应性,95
58756,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,JX-5外加剂与水泥的适应性,95
58758,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,JX-5与70﹪水泥、30﹪粉煤灰适应性,95
58759,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,1 1.1 1.2 1.3 1.4 掺加比例（﹪）,95
58760,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,JX-5与50﹪水泥、50﹪粉煤灰适应性,95
58761,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,JX-5与50﹪水泥、50﹪粉煤灰的适应性,95
58764,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,HQ-1外加剂与水泥的适应性,95
58765,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,HQ-1外加剂与水泥的适应性,95
58766,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,0 0.5 1 1.5 2 2.5 掺加比例（﹪）,95
58767,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,HQ-1与50﹪水泥、50﹪粉煤灰的适应性,95
58768,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,HQ-1外加剂与水泥的适应性,95
58769,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,HQ-1与50﹪水泥、50﹪粉煤灰的适应性,95
58770,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,HQ-1与50﹪水泥、50﹪粉煤灰的适应性,95
58772,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 27,95
58774,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,KD外加剂与水泥的适应性,95
58775,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,KD外加剂与水泥的适应性,95
58776,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,KD与50﹪水泥、50﹪粉煤灰的适应性,95
58777,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,KD外加剂与水泥的适应性,95
58778,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 28,95
58779,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,KD与50﹪水泥、50﹪粉煤灰的适应性,95
58780,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,KD与50﹪水泥、50﹪粉煤灰的适应性,95
58783,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.2  粗砂1 筛分结果,95
58784,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.3  粗砂2 筛分结果,95
58785,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.4  细砂1 筛分结果,95
58786,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.5  细砂2 筛分结果,95
58787,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 3.6 自密实混凝土试配试验,95
58789,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.8                      因素水平表,95
58790,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.9                              试验方案,95
58792,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 3.11 工作性能分析表,95
58793,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 3.12 力学性能分析表,95
58797,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.16                       普通混凝土配合比,95
58800,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 51,95
58804,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 52,95
58808,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 53,95
58812,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 54,95
58816,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 55,95
58819,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表4.2                               砂性能检测数据,95
58820,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,图4.5   第一仓仓面布置                    图4.6  第二仓仓面布置 表4.3                              堆入石料汇总,95
58821,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,Table on page 61,95
58823,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,如表4.5 所示：(实际拌和量0.3 方),95
58825,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,外表面积、缺陷统计及孔隙率计算见表 4.7 、表 4.8 所示,95
58826,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表4.8                          缺陷数量统计表,95
58827,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 4.9 照片数量统计表,95
58836,1887,通仓浇筑堆石混凝土拱坝的温度过程分析,table,表 4-3 坝体各仓混凝土施工进度表,95
58890,1898,Liu 等 - 2024 - Study on the effect of porosity and aperture on the damage characterization of rock-filled concrete,table,www.nature.com/scientificreports/,95
58897,1901,水利工程自密实混凝土与堆石混凝土施工质量控,table,表 2 国内比较有代表性 CSG 坝汇总表,95
58898,1901,水利工程自密实混凝土与堆石混凝土施工质量控,table,表 3 “十四五”期间浙江省 13 座新建水库主要特性表,95
58902,1906,入仓条件的堆石混凝土施工,table,表 1 堆石工艺设备投入成本表,95
58903,1906,入仓条件的堆石混凝土施工,table,表 2 堆石工艺单方堆石成本表,95
