source_id,title,authors,year,venue,category,discovered_via,doi,url,pdf_url,abstract,keywords,language,citation_count,source_type,access_rights,license_or_terms,local_path,status,notes
openalex_e735933c7ec9,Mesoscopic representation of conventional concrete and rock-filled concrete: A novel FEM-SBFEM coupled approach,Weichi Xu; Yuande Zhou; Yutai Guo; Feng Jin,2024,Computers and Geotechnics,review;mechanical_properties;numerical_modeling;dam_engineering,OpenAlex;Crossref,10.1016/j.compgeo.2024.106820,https://doi.org/10.1016/j.compgeo.2024.106820,,"A thorough characterization of the mesostructure of concrete serves as a fundamental cornerstone for investigating its complex mechanical response at the mesoscale . A coupled FEM-SBFEM (Finite element method − scaled boundary finite element method) model is developed for mesoscopic modeling of conventional concrete (CC) and rock-filled concrete (RFC). This model incorporates a novel RAM (Random Aggregate Model) generation procedure based on Laguerre tessellation, allowing for the construction of coarse polyhedral aggregates with diverse grading schemes and adjustable aggregate volume fractions. Moreover, a framework has been developed for the automatic generation of prelaid rock skeletons , which accurately encapsulate the distinctive self-sustaining skeletal characteristics inherent to RFC. In a departure from conventional FEM, the SBFEM in this approach discretizes each coarse aggregate using a singular polyhedral element, resulting in a significant reduction in degrees of freedom. The proposed mesoscopic construction method is adopted for the prediction of elastic properties for both CC and RFC. Numerical samples of 48 CC specimens and 13 RFC specimens, with various aggregate volume fractions and rockfill ratios, are constructed using Monte Carlo simulations, and the results are compared with experimental and numerical data in literature. Statistical analyses are performed to investigate the impacts of aggregate volume fraction and anisotropic behavior on the elastic properties of CC and RFC. The results demonstrate that RFC exhibited an elastic modulus approximately 7.32 % higher than CC at the same coarse aggregate volume fractions. Furthermore, RFC exhibits a more substantial degree of anisotropy than CC. The proposed FEM-SBFEM coupled approach presents the capability to accurately predict the elastic behavior of concrete materials , and can be extended for a comprehensive investigation of the linear and nonlinear properties of actual RFC that comprises extremely coarse aggregates.",Mesoscopic physics;Finite element method;Representation (politics);Structural engineering;Materials science;Geotechnical engineering;Engineering;Physics;et al.,en,8,open_access_candidate,hybrid,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
crossref_3892f3523c07,Research on Damage Characterization of Rock-filled Concrete with Defects Using Super Absorbent Polymer,Yunke Liu; Guoji Wang; Tao Yang; Haoyang Qiao; Lei Yu; Tao Ren,2024,,mechanical_properties;numerical_modeling;dam_engineering,Crossref,10.21203/rs.3.rs-5109210/v1,https://doi.org/10.21203/rs.3.rs-5109210/v1,,"Abstract Rock-filled concrete (RFC) construction technology is to construct a force-transferring skeleton with large-size rocks, and to use self-compacting concrete (SCC) as the filling and bonding material, in which the defects with different distributions and sizes contained in SCC are often the key factors determining the mechanical properties and damage behaviors of RFC. In this research, by utilizing the excellent properties of super absorbent polymer (SAP), such as water absorption and expansion and dehydration shrinkage, non-introduction of impurities, and not easy suspension or settlement in concrete, RFC and SCC specimens with different numbers and sizes of defects were precisely prepared and subjected to unconfined uniaxial compression physical tests. The effects of porosity and pore aperture on the compressive strength and damage pattern of the specimens were studied. The mechanical behavior of the defective concrete specimens under compressive loading was analyzed from a microscopic perspective by using a combination of physical tests and numerical simulation using the Realistic Failure Process Analysis (RFPA) method to reveal the internal damage phenomenon and damage destabilization mechanism of RFC and SCC. The results show that: SAP material can accurately construct concrete specimens with stable and uniform defects; under the same porosity and aperture, the compressive strength of RFC is greater than that of SCC; the compressive strength of the specimen decreases linearly with the growth of porosity for the same aperture, the compressive strength of the specimen decreases with the increase of aperture for the same porosity and the trend tends to be flat, and the sensitivity of the compressive strength to porosity is higher than that of aperture. In addition, it was found that the internal penetrating shear damage during the fracturing process of SCC was the core cause of the overall damage. For RFC, the tensile fracture that penetrated through the force transmission skeleton of the stacked rock was the key factor causing the overall instability.",,en,0,open_access_candidate,metadata,https://creativecommons.org/licenses/by/4.0/,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_fcefb7ba28d7,Seismic Behavior of Rock-Filled Concrete Dam Compared with Conventional Vibrating Concrete Dam Using Finite Element Method,Can Tang; X. Hou; Yanjie Xu; Feng Jin,2024,Infrastructures,seismic_response;numerical_modeling;dam_engineering,OpenAlex;Crossref,10.3390/infrastructures9020023,https://www.mdpi.com/2412-3811/9/2/23/pdf?version=1706624514,https://mdpi-res.com/d_attachment/infrastructures/infrastructures-09-00023/article_deploy/infrastructures-09-00023.pdf,"A rock-filled concrete (RFC) dam is an original dam construction technology invented in China nearly 20 years ago. The technology has been continuously improved and innovated upon, and the accumulated rich practical experience gradually formed a complete dam design and construction technology. Seismic design is a key design area for RFC dams that still requires more investigation; therefore, this article attempts to address some questions in this area. In the article, the seismic design for a curved gravity dam, currently under construction, is compared for RFC and conventional vibrating concrete (CVC) dam alternatives based on American design documents. The conclusions drawn from investigations include the following: The displacement and stress distributions in both the CVC and RFC alternatives are similar, but the maximum computed values for the RFC dam model are slightly smaller than those for the CVC one, while the sliding resistance of both dam alternatives can meet the requirements of the specifications. Regarding the nonlinear seismic analysis results, the extent of damage in the RFC dam model is significantly reduced when compared with the CVC model, which can be explained by the higher cracking resistance of RFC. In general, the seismic performance of the investigated dam made of RFC appears to be better than that of CVC.",Finite element method;Geotechnical engineering;Geology;Structural engineering;Engineering,en,2,open_access_candidate,gold,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam; query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam
openalex_d0e7c9afc2fa,Shear tests and meso-scale simulation of cold joint structures in rock-filled concrete: Considering the mutual contact effects between component materials,M.X. Zhang; Xiao-ling Tang; You-bin Li; Ning Liu; Tao Yang,2024,Construction and Building Materials,mechanical_properties;numerical_modeling;dam_engineering,OpenAlex,10.1016/j.conbuildmat.2024.138768,https://doi.org/10.1016/j.conbuildmat.2024.138768,,,Direct shear test;Shear (geology);Materials science;Joint (building);Component (thermodynamics);Geotechnical engineering;Composite material;Shear strength (soil);et al.,en,11,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
openalex_7937f8da769e,Study on compressive size effect of rock-filled concrete considering initial pores,Yu Lei; Guoji Wang; Tao Ren; Tao Yang; Qiaolin Chen; Meizhou Song,2024,Structures,mechanical_properties,OpenAlex;Crossref,10.1016/j.istruc.2024.108030,https://doi.org/10.1016/j.istruc.2024.108030,,,Compressive strength;Materials science;Geotechnical engineering;Composite material;Structural engineering;Geology;Engineering,en,7,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_b470a7cd188a,Study on the effect of porosity and aperture on the damage characterization of rock-filled concrete (RFC),Yunke Liu; Guoji Wang; Tao Yang; Haoyang Qiao; Yu Lei; Tao Ren,2024,Scientific Reports,mechanical_properties;numerical_modeling;dam_engineering,OpenAlex,10.1038/s41598-024-80149-z,https://www.nature.com/articles/s41598-024-80149-z.pdf,https://www.nature.com/articles/s41598-024-80149-z.pdf,"Rock-filled concrete (RFC) construction technology is to construct a force-transferring skeleton with large-size rocks, and to use self-compacting concrete (SCC) as the filling and bonding material. In which the defects with different distributions and sizes contained in SCC are often the key factors determining the mechanical properties and damage behaviors of RFC. In this research, by utilizing the excellent properties of super absorbent polymer (SAP), such as water absorption and expansion and dehydration shrinkage, non-introduction of impurities, and not easy suspension or settlement in concrete, RFC and SCC specimens with different numbers and sizes of defects were precisely prepared and subjected to unconfined uniaxial compression physical tests. The effects of porosity and pore aperture on the compressive strength and damage pattern of the specimens were studied. The mechanical behavior of the defective concrete specimens under compressive loading was analyzed from a mesoscopic perspective by using a combination of physical tests and numerical simulation using the Realistic Failure Process Analysis (RFPA) method to reveal the internal damage phenomenon and damage destabilization mechanism of RFC and SCC. The results show that: SAP material can accurately construct concrete specimens with stable and uniform defects; under the same porosity and aperture, the compressive strength of RFC is greater than that of SCC; the compressive strength of the specimen decreases linearly with the growth of porosity for the same aperture, the compressive strength of the specimen decreases with the increase of aperture for the same porosity and the trend tends to be flat, and the sensitivity of the compressive strength to porosity is higher than that of aperture. In addition, it was found that the internal penetrating shear damage during the fracturing process of SCC was the core cause of the overall damage. For RFC, the tensile fracture that penetrated through the force transmission skeleton of the stacked rock was the key factor causing the overall instability.",Compressive strength;Materials science;Porosity;Composite material;Mesoscopic physics;Shrinkage;Compression (physics);Quantum mechanics;et al.,en,6,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
crossref_8ab665395dac,Temperature Simulation and Modeling Analysis of Rockfill Concrete Dams Based on Finite Element,勇超 杜,2024,Hans Journal of Civil Engineering,thermal_control;numerical_modeling;dam_engineering;filling_capacity,Crossref,10.12677/hjce.2024.138174,https://doi.org/10.12677/hjce.2024.138174,,,,en,0,open_access_candidate,metadata,,,candidate,query=堆石混凝土; query=自密实堆石混凝土; query=金峰 堆石混凝土
openalex_df2e2bccdbcd,The Influence of Construction Parameters on the Temperature Field of Rock-Filled Concrete,Juanjuan Quan; Zhuang Miao; Haipeng Yang; Tao Luo; Tianqi Zhang; Gang Li,2024,Buildings,thermal_control;dam_engineering,OpenAlex;Crossref,10.3390/buildings14123985,https://www.mdpi.com/2075-5309/14/12/3985/pdf?version=1734325336,https://mdpi-res.com/d_attachment/buildings/buildings-14-03985/article_deploy/buildings-14-03985.pdf,"This paper investigates the distribution characteristics and variation rules of the temperature field of rock-filled concrete during pouring. Based on the thermal model accounting for the hydration rate, it uses ANSYS software to study the influence rules of construction parameters, such as the rock-filled ratio, time between pours, pouring thickness at the peak value of rising temperature, temperature difference in the core and surface, and the position of the peak value of rising temperature during the construction of rock-filled concrete. The results indicate that, under varied rock-filled ratios, time between pours, and pouring thicknesses, the variation rules of the peak value of rising temperature, temperature difference in the core and surface, and the position of the peak value of rising temperature are the same. As the rock-filled ratio increases, the peak value of rising temperature and the temperature difference in the core and surface decrease, and the variation range of the position of the peak value of rising temperature enlarges as the number of pouring layers increases. When the time between pours is extended, both the peak value of rising temperature and the temperature difference in the core and surface decrease, and the fluctuation amplitude of the position of the peak value of rising temperature increases with the number of pouring layers. With the increase in the pouring thickness, the peak value of rising temperature and the temperature difference in the core and surface increase, and the position of the peak value of rising temperature does not change significantly with an increase in pouring layers. The maximums of the peak value of rising temperature and temperature difference in the core and surface are 15.56 °C and 14.54 °C, respectively, which meet the requirements of the specifications. The peak value of rising temperature has a linear relationship with the pouring layers. Therefore, constructing a hundred-meter-high dam is possible by controlling construction parameters, such as the rock-filled ratio, time between pours, and time between pours without taking temperature control measures.",Materials science;Core (optical fiber);Position (finance);Amplitude;Thermal;Atmospheric temperature range;Composite material;Thermodynamics;et al.,en,1,open_access_candidate,gold,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_cb87afadcee5,Void effect study on the compressive behavior of RFC based on the 3D four-phase mesoscopic finite element model,Yanpei Wang; Ting Liang; Feng Jin,2024,Construction and Building Materials,mechanical_properties;numerical_modeling;dam_engineering,OpenAlex,10.1016/j.conbuildmat.2024.135145,https://doi.org/10.1016/j.conbuildmat.2024.135145,,,Mesoscopic physics; Finite element method; Materials science; Void (composites); Compressive strength; Phase (matter); Composite material; Structural engineering; et al.,en,16,open_access_candidate,closed,,,candidate,query=self-compacting rock-filled concrete
openalex_6dba09b9a80e,堆石混凝土技术在水利工程大坝中的应用,黄小波,2024,工程学研究与实用,dam_engineering;filling_capacity,OpenAlex;Crossref,10.37155/2717-5316-0518-1,https://doi.org/10.37155/2717-5316-0518-1,,,Philosophy,zh,0,open_access_candidate,diamond,,,candidate,query=堆石混凝土; query=堆石混凝土; query=自密实堆石混凝土; query=金峰 堆石混凝土
openalex_18a86c5d3e4c,探析水利混凝土工程的施工要点及其裂缝控制,也 贾,2024,水电科技,dam_engineering,OpenAlex,10.33142/hst.v7i6.12523,https://journals.viserdata.com/index.php/hst/article/download/12523/12363,https://journals.viserdata.com/index.php/hst/article/download/12523/12363,水利混凝土工程在施工过程中常常面临着裂缝问题，不仅会影响工程的结构安全性，还会导致水渗漏等问题。文章主要探讨水利混凝土工程的施工要点，包括混凝土浇筑、绿化混凝土技术、堆石混凝土技术、搅拌混凝土技术和混凝土养护施工技术等方面，再重点讨论水利混凝土工程中的裂缝控制方法，主要是从施工操作、施工材料择、结构设计和加固等方面展开分析，以提高水利混凝土工程的施工质量，减少裂缝的产生，确保工程的安全稳定性。,Computer science,zh,,open_access_candidate,diamond,cc-by-nc,,candidate,query=堆石混凝土
openalex_5344b320f5d5,3D mesoscopic numerical investigation on the uniaxial compressive behavior of rock-filled concrete with different ITZ and aggregate properties,Peng Chen; Youbin Li; Xiaoling Tang; Ning Liu,2025,Scientific Reports,filling_capacity;mechanical_properties;numerical_modeling,OpenAlex;Crossref,10.1038/s41598-025-13668-y,https://www.nature.com/articles/s41598-025-13668-y.pdf,https://www.nature.com/articles/s41598-025-13668-y.pdf,"Rockfill concrete (RFC) is constructed by initially placing large rocks and then filling the inter-rock voids with high-flow Self-Compacting Concrete (SCC) to ultimately form a complete concrete structure. The use of large-size rocks makes the structure of the interface transition zones and rocks interactions within RFC different from those of conventional concrete. The effect of the new internal structure on the overall mechanical performance of RFC is unclear. Moreover, the size of specimens for physical testing of RFC is much larger than that of conventional concrete, which hinders the test. This paper mainly utilizes numerical methods to carry out the related research. A three-dimensional mesoscopic finite element model (FEM) containing the rock, SCC, ITZ, and aggregate contact unit(ACU) between the rocks is established and validated combined with the experiments. After that, numerical modeling was used to investigate the effects of single changes in ITZ properties, aggregate properties and internal defects of aggregates on the uniaxial compressive properties of RFC. The results demonstrate that RFC's uniaxial compressive performance increases with enhanced ITZ mechanical properties, although the role of ITZ in RFC differs from that in conventional concrete. RFC's uniaxial compressive performance also improves with increasing aggregate mechanical properties, showing a strong linear correlation. The influence of aggregate properties on RFC is more significant than that of ITZ, highlighting RFC's greater dependence on aggregate characteristics. Internal defects within the aggregate weaken its performance, thereby reducing RFC's uniaxial compressive strength. As porosity increases, the degradation in RFC performance becomes more pronounced.",Mesoscopic physics;Aggregate (composite);Compressive strength;Materials science;Geotechnical engineering;Composite material;Geology;Physics;et al.,en,2,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_27f06561e1bd,"Advancing rock-filled concrete (RFC) technology: Comprehensive insights into filling quality, mechanical properties, durability, and numerical simulation",Mingyu Yang; Bin Xiang; Xun Guo; Jianzhong Lai; Kim Hung Mo; Pow‐Seng Yap,2025,Structures,numerical_modeling,OpenAlex,10.1016/j.istruc.2025.109245,https://doi.org/10.1016/j.istruc.2025.109245,,,Durability;Materials science;Quality (philosophy);Geotechnical engineering;Composite material;Engineering;Physics;Quantum mechanics,en,2,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
openalex_c4837ac3356c,Cracking behaviour and mechanical properties of rock-filled concrete: Influence of contact interfaces on the rock skeleton,Biao Han; Ning Liu; Xiao-ling Tang; You-bin Li; Tao Yang; Kang Shi,2025,Construction and Building Materials,dam_engineering,OpenAlex;Crossref,10.1016/j.conbuildmat.2025.140943,https://doi.org/10.1016/j.conbuildmat.2025.140943,,,Cracking;Materials science;Composite material;Geotechnical engineering;Skeleton (computer programming);Geology;Computer science;Programming language,en,5,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license; https://doi.org/10.15223/policy-017; https://doi.org/10.15223/policy-037; https://doi.org/10.15223/policy-012; https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-004,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_2872c89246ff,Effect of basalt fiber content on the dynamic tensile properties of rock-filled concrete: Insights from split-hopkinson tensile bar and split-hopkinson pressure bar Brazilian testing,Muhammad Ibrar Ihteshaam; Yixuan Jin; Feng Jin,2025,Results in Engineering,review;mechanical_properties;seismic_response;numerical_modeling,OpenAlex,10.1016/j.rineng.2025.106606,https://doi.org/10.1016/j.rineng.2025.106606,,"• Basalt fibers improve RFC’s tensile strength and ductility under dynamic loads. • 2% fiber dosage is optimal; 3% causes clumping and weakens performance. • Results confirm crack resistance and align with design code predictions. Rock-Filled Concrete (RFC) is gaining popularity in civil engineering due to its cost-effectiveness and sustainability. While RFC offers numerous advantages, there is limited knowledge available regarding its tensile strength and behavior under dynamic loading conditions, such as impact or seismic events. The scientific literature on the dynamic tensile properties of RFC, especially under high strain rates, remains insufficient. To address this gap, this study investigates the dynamic tensile behavior of basalt fiber-reinforced RFC, focusing on the influence of basalt fiber content on improving its mechanical properties under dynamic loading conditions. Cylindrical specimens (Ø100 × 100 mm) of C15 RFC with basalt fiber contents ranging from 0% to 3% by volume were tested using the Split Hopkinson Tension Bar (SHTB) and Split Hopkinson Pressure Bar (SHPB) Brazilian test. Fragmentation analysis and Dynamic Increase Factor (DIF) calculations were conducted to assess crack resistance, ductility, and strain rate sensitivity. Results show that basalt fibers significantly enhance tensile strength and energy absorption, with 2% fiber content yielding the best performance. At 3%, fiber agglomeration reduces effectiveness. Fragmentation patterns confirm larger fragment sizes with increasing fiber dosage up to 2%, indicating improved crack resistance and post-peak behavior. The DIF values align well with the fib Model Code (2010), validating its applicability for RFC under dynamic loading. Both experimental methods produced consistent results, demonstrating that fiber reinforcement delays brittle fracture and improves failure control. This study contributes novel experimental evidence to the field, supporting the use of 2% basalt fiber content as an optimal reinforcement strategy for RFC in dynamic environments. These findings advance the understanding of RFC's behavior under dynamic loading and provide valuable insights for structural design in seismic-prone or impact-loaded applications.",Bar (unit);Split-Hopkinson pressure bar;Basalt fiber;Ultimate tensile strength;Materials science;Composite material;Tensile testing;Basalt;et al.,en,5,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_66c9b7c96382,Evaluating the Filling Performance of Steel Fiber-Reinforced Self-Compacted Mortar into Rock-Filled Concrete,Mostafa M. Elsherbeny; Feng Jin; Yanjie Xu,2025,Advances in Civil Engineering Materials,review;filling_capacity;numerical_modeling;dam_engineering,OpenAlex;Crossref,10.1520/acem20240098,https://doi.org/10.1520/acem20240098,https://dl.astm.org/acem/article-pdf/14/1/169/219700/acem20240098.pdf,"ABSTRACT Adding fiber segments to a concrete mix design could influence the rheological properties of the mortar. In this study, the filling performance of steel fiber-reinforced self-compacted mortar (SFRSCM) into granular packs is investigated to produce steel fiber-reinforced rock-filled concrete. This investigation considers using steel fiber segments with different fiber aspect ratios and fiber volume fractions using the OpenFOAM computational fluid dynamics program. For this purpose, the Interfoam solver, which can simulate SCM flow, had to be upgraded to accurately characterize the motion of the fiber segments and calibrate it with experimental and numerical data from the literature. This study demonstrated that the SCM flow without fiber reinforcement has a better filling performance than the SFRSCM flow. In addition, new relations are proposed to describe the effects of the addition of fiber segments on the rheological properties of SCM. The results demonstrated a strong correlation between the proposed equations and their practical application. Furthermore, a general equation was proposed and validated by using cases from the literature, indicating its efficacy in predicting yield stress for various mixture designs with diverse fiber diameters and volume fractions. This implies that these equations may be used in future research and within the construction industry. Specifically, they could be used in mix design to adjust the amount of steel fiber segments while preserving the flowability characteristics of the SCM.",Mortar;Rheology;Fiber;Materials science;Volume (thermodynamics);Yield (engineering);Composite material;Flow (mathematics);et al.,en,1,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
crossref_be5a4e708582,"Investigation of the splitting tensile behavior of rock-filled concrete based on mesoscopic modeling: Considering the effects of rock strength, bearing strip width, and rockfill ratio",Xue-dan Lan; You-bin Li; Shuang Zou; Yi-hui Liang,2025,Structures,mechanical_properties;numerical_modeling,Crossref,10.1016/j.istruc.2025.110432,https://doi.org/10.1016/j.istruc.2025.110432,,,,en,0,open_access_candidate,metadata,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_9bbc779212dc,Monitoring the flow patterns of high performance self-compacting concrete in the voids of sloped rock-filled concrete structures,Ahmed A. Nasr; Baizhi Wang; Songgui Chen; Feng Jin,2025,Ain Shams Engineering Journal,filling_capacity;dam_engineering,OpenAlex;Crossref,10.1016/j.asej.2025.103313,https://doi.org/10.1016/j.asej.2025.103313,,"Rock-filled concrete (RFC) integrates rocks with high-performance self-compacting concrete (HSCC), combining rock stability with superior concrete properties. Effective HSCC cementation, especially in concealed areas, is critical for RFC’s structural integrity, but flow through intricate rock interstices poses challenges in quantifying filling performance. This study investigates HSCC flow on inclined rock surfaces using a real-time monitoring system to track behavior and efficiency. Key factors such as slope, flowability, rock size, and coarse aggregate size were analyzed. Results show that improved flowability enhances cavity filling, smaller rocks increase granular interlocking, and greater slopes accelerate flow velocity but do not ensure uniform filling. Optimal parameters for effective casting are a slump flow of 600–700 mm, rock sizes of 12.5–15 cm, and a rock skeleton slope of 1:2. Lastly, a predictive formula for HSCC flow velocity through inclined rock interstices was developed, providing insights for efficient RFC construction and enhanced structural performance.",Geotechnical engineering;Flow (mathematics);Materials science;Geology;Mechanics;Physics,en,6,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
openalex_14c1e1f9ce9d,Progressive failure mechanism of water glass modified recycled rock-filled concrete based on radon monitoring and resistivity monitoring,Cheng Hua; Xiaochun Lu; Ran Tang; Tao Luo; Nian Peng; Tao Yan,2025,Engineering Structures,,OpenAlex,10.1016/j.engstruct.2025.120403,https://doi.org/10.1016/j.engstruct.2025.120403,,,Electrical resistivity and conductivity;Radon;Materials science;Failure mechanism;Composite material;Environmental science;Geotechnical engineering;Geology;et al.,en,1,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_47b7cadb39a2,Research on damage characterization of SCC and rock composite specimens based on CPU and GPU heterogeneous code acceleration,Guoji Wang; Yu Lei; Tao Yang; Tao Ren; Qiaolin Chen; Meizhou Song; Guoxu Shi,2025,Scientific Reports,mechanical_properties;numerical_modeling;dam_engineering,OpenAlex,10.1038/s41598-025-92443-5,https://www.nature.com/articles/s41598-025-92443-5.pdf,https://www.nature.com/articles/s41598-025-92443-5.pdf,"The interface between self-compacting concrete (SCC) and rock has significant effects on the strength, damage, and crack growth of rock-filled concrete (RFC). In this paper, the strength, failure characteristics, and damage mechanism of SCC-rock composite specimens with different interface inclination angles under uniaxial compression are studied by physical tests and numerical simulations. The 3D finite element solver is developed by using CPU-GPU heterogeneous computing, which greatly improves computing efficiency and can be applied to large-scale mesh model calculation with tens of millions of degrees of freedom. The GPU-accelerated solver and the Realistic Failure Process Analysis (RFPA) theory are utilized to simulate the uniaxial compression of 3D mesoscopic stochastic mechanical models of three-phase SCC-rock composite specimens at different interface inclination angles. The results show that the compressive strength, peak strain, and accumulated acoustic emission (AE) energy of the composites decrease first and then increase with the increase of interface inclination angle, and the composites with different interface inclination angles show different failure characteristics. The progressive failure process of the composite specimen and its mechanical behavior are reproduced by numerical simulation. The research results provide an important reference for RFC engineering design and research.",Acceleration; Characterization (materials science); Code (set theory); CUDA; Computer science; Composite number; Parallel computing; General-purpose computing on graphics processing units; et al.,en,3,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=self-compacting rock-filled concrete
crossref_614abda46a26,Research on the size effect of rock-filled concrete compressive strength: Considering the influence of rockfill ratios and rock shapes,Li-xiu Wu; Shuang Zou; You-bin Li; Yi-hui Liang,2025,Case Studies in Construction Materials,mechanical_properties,Crossref,10.1016/j.cscm.2025.e05048,https://doi.org/10.1016/j.cscm.2025.e05048,,,,en,0,open_access_candidate,metadata,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license; http://creativecommons.org/licenses/by/4.0/,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_80a777f5315d,Rock-filled concrete columns under axial loads,Mohamed S. Khalafalla; Jin Feng,2025,Water Science,,OpenAlex;Crossref,10.1080/23570008.2025.2470452,https://www.tandfonline.com/doi/pdf/10.1080/23570008.2025.2470452?needAccess=true,https://www.tandfonline.com/doi/pdf/10.1080/23570008.2025.2470452?needAccess=true,,Geology;Geotechnical engineering;Seismology,en,1,open_access_candidate,bronze,http://creativecommons.org/licenses/by-nc/4.0/,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
crossref_ba29ceabb4ce,Seismic analysis of rock-filled concrete (RFC) dam with various rock-fill ratios,Muhammad Ibrar Ihteshaam; Feng Jin,2025,Proceedings of the Institution of Civil Engineers - Engineering Sustainability,mechanical_properties;seismic_response;dam_engineering,Crossref,10.1680/jensu.25.00137,https://doi.org/10.1680/jensu.25.00137,https://www.emerald.com/jensu/article-pdf/doi/10.1680/jensu.25.00137/10856007/jensu.25.00137en.pdf,"Rock-filled concrete (RFC) is an innovative material that combines large rocks with high-performance self-compacting concrete, mainly used in dam construction. A key aspect of RFC dam design is its seismic performance, which requires further study. This research examines the seismic design of a gravity dam, evaluating RFC alternatives with rock-fill ratios of 50%, 55%, and 60%. Analysis of displacement and stress distributions in models with different ratios revealed consistent patterns, with the 55% rock-fill ratio model showing slightly lower maximum values than the 50% and 60% models. Dynamic seismic analysis indicated a significant reduction in damage for the 55% model, due to the optimal balance between rock-fill content and concrete strength. Results show that the seismic performance of the RFC dam with 55% rock-fill surpasses the other ratios, highlighting the importance of the rock-fill ratio in improving the seismic resilience of RFC dams.",,en,0,open_access_candidate,metadata,,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam
openalex_627962b586ec,Stochastic modeling of the properties of self-compacting concrete considering aggregate size and its impact on rock-filled concrete,Meizhou Song; Yinghong Zhao; Dabin Zhang; Tao Yang; Jianxing Liao; Qiaolin Chen; Guoxu Shi; Xinru Zhao,2025,Structures,mechanical_properties,OpenAlex;Crossref,10.1016/j.istruc.2025.110793,https://doi.org/10.1016/j.istruc.2025.110793,,,Weibull distribution;Aggregate (composite);Materials science;Brittleness;Elastic modulus;Ultimate tensile strength;Structural engineering;Discrete element method;et al.,en,1,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
openalex_a8e49f0398c3,Study on shear performance between layers of rock-filled concrete based on morphology analysis,Qiaolin Chen; Haoyang Qiao; Tao Yang; Meizhou Song; Tao Ren; Guoji Wang; Yu Lei; Guoxu Shi,2025,Construction and Building Materials,dam_engineering,OpenAlex,10.1016/j.conbuildmat.2025.143151,https://doi.org/10.1016/j.conbuildmat.2025.143151,,,Morphology (biology);Materials science;Shear (geology);Composite material;Geotechnical engineering;Geology;Paleontology,en,1,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete
crossref_f8e5093126bb,Study on the Cracking Behavior and Mechanical Response of Rock-Filled Concrete: Influence of Contact Interface and Rockfill Properties,Biao Han; Ning Liu; Xiao-ling Tang; You-bin Li; Tao Yang; Kang Shi,2025,,,Crossref,10.2139/ssrn.5108696,https://doi.org/10.2139/ssrn.5108696,,,,en,0,open_access_candidate,metadata,,,candidate,query=rock-filled concrete; query=rock filled concrete
